policy_id,customer_id,channel,policy_type,region,application_date,premium_amount,status,processing_time_hours,failure_reason,issuance_date
POL114633,79980,Mobile App,Health,East,2025-08-07 14:00:00,9014.8,Issued,31.35,,2025-08-08 21:21:04.183234
POL114634,76782,Mobile App,Life,West,2025-11-03 23:00:00,33811.34,Failed,,Incomplete Application,
POL114635,54229,Agent/Broker,Auto,North,2025-10-11 01:00:00,7319.6,Issued,46.17,,2025-10-12 23:10:21.707825
POL114636,50846,Mobile App,Health,North,2025-07-21 03:00:00,13851.59,Issued,20.26,,2025-07-21 23:15:24.350356
POL114637,73444,Online,Auto,North,2025-07-08 05:00:00,9065.76,Issued,40.91,,2025-07-09 21:54:18.622636
POL114638,55036,Mobile App,Auto,West,2025-11-19 11:00:00,11818.16,Failed,,Payment Failure,
POL114639,70146,Call Center,Health,Central,2025-07-09 23:00:00,10847.38,Failed,,Incomplete Application,
POL114640,59322,Online,Auto,East,2025-08-21 22:00:00,6529.18,Issued,58.57,,2025-08-24 08:34:10.285153
POL114641,69159,Agent/Broker,Health,West,2025-08-21 05:00:00,10880.87,Issued,14.84,,2025-08-21 19:50:27.945147
POL114642,47167,Mobile App,Health,East,2025-03-08 08:00:00,13934.03,Issued,33.13,,2025-03-09 17:07:48.069277
POL114643,71667,Agent/Broker,Health,South,2025-09-27 16:00:00,10488.41,Issued,60.36,,2025-09-30 04:21:22.830717
POL114644,48991,Online,Auto,East,2025-11-02 10:00:00,7779.01,Issued,51.57,,2025-11-04 13:34:11.129841
POL114645,37801,Call Center,Auto,North,2025-09-01 18:00:00,9811.55,Issued,63.14,,2025-09-04 09:08:38.861528
POL114646,71468,Mobile App,Health,West,2025-05-25 22:00:00,9518.21,Issued,34.09,,2025-05-27 08:05:30.656902
POL114647,27358,Agent/Broker,Health,West,2025-07-07 13:00:00,17474.92,Issued,36.67,,2025-07-09 01:40:03.032912
POL114648,73084,Online,Auto,Central,2025-03-03 19:00:00,9007.05,Issued,19.31,,2025-03-04 14:18:22.838376
POL114649,42588,Agent/Broker,Health,South,2025-05-24 10:00:00,13042.53,Issued,50.17,,2025-05-26 12:10:08.978832
POL114650,37671,Agent/Broker,Life,Central,2025-10-31 21:00:00,24760.89,Issued,39.83,,2025-11-02 12:50:02.434002
POL114651,37502,Mobile App,Auto,Central,2025-06-10 06:00:00,7172.25,Issued,11.7,,2025-06-10 17:42:07.247109
POL114652,45128,Mobile App,Health,South,2025-11-24 20:00:00,13040.65,Issued,14.96,,2025-11-25 10:57:41.706291
POL114653,51645,Agent/Broker,Auto,North,2025-05-03 06:00:00,8712.14,Issued,55.53,,2025-05-05 13:31:45.996535
POL114654,27637,Online,Property,West,2025-11-13 12:00:00,11173.46,Pending,,,
POL114655,20660,Agent/Broker,Auto,East,2025-05-22 22:00:00,11023.28,Issued,45.3,,2025-05-24 19:17:49.225773
POL114656,61675,Online,Auto,South,2025-11-19 11:00:00,10852.88,Issued,33.24,,2025-11-20 20:14:29.763711
POL114657,26922,Online,Property,Central,2025-11-10 01:00:00,15873.68,Issued,9.8,,2025-11-10 10:47:48.796822
POL114658,48161,Agent/Broker,Auto,East,2025-04-04 04:00:00,7755.24,Issued,65.54,,2025-04-06 21:32:14.179497
POL114659,64721,Online,Health,South,2025-08-24 03:00:00,13189.75,Issued,63.35,,2025-08-26 18:20:46.767404
POL114660,77256,Call Center,Auto,South,2025-11-14 00:00:00,7017.18,Pending,,,
POL114661,75489,Call Center,Property,North,2025-07-19 20:00:00,10510.11,Issued,88.76,,2025-07-23 12:45:29.861251
POL114662,71681,Mobile App,Life,North,2025-02-26 01:00:00,24586.04,Issued,32.07,,2025-02-27 09:04:21.501883
POL114663,23970,Agent/Broker,Health,West,2025-12-03 23:00:00,8572.85,Pending,,,
POL114664,23407,Call Center,Auto,West,2025-11-13 19:00:00,5860.5,Issued,82.82,,2025-11-17 05:49:25.467550
POL114665,78802,Online,Auto,East,2025-12-29 16:00:00,5788.61,Issued,46.43,,2025-12-31 14:26:05.038142
POL114666,47843,Agent/Broker,Health,West,2025-01-23 20:00:00,16848.57,Issued,21.57,,2025-01-24 17:34:11.140157
POL114667,29046,Online,Auto,South,2025-08-09 04:00:00,6519.09,Issued,26.9,,2025-08-10 06:53:55.367400
POL114668,43800,Mobile App,Health,South,2025-12-18 20:00:00,10841.65,Issued,19.68,,2025-12-19 15:40:58.354833
POL114669,34547,Mobile App,Health,South,2025-07-05 08:00:00,13106.55,Failed,,Incomplete Application,
POL114670,57528,Agent/Broker,Life,South,2025-07-18 17:00:00,28086.22,Issued,36.96,,2025-07-20 05:57:49.620537
POL114671,51389,Online,Auto,North,2025-03-20 15:00:00,6381.24,Issued,52.65,,2025-03-22 19:38:49.552220
POL114672,71049,Online,Health,South,2025-12-02 19:00:00,17131.33,Failed,,Payment Failure,
POL114673,50346,Mobile App,Life,South,2025-02-06 01:00:00,22121.64,Failed,,Duplicate Policy,
POL114674,42748,Mobile App,Health,South,2025-04-25 04:00:00,17448.85,Issued,21.08,,2025-04-26 01:04:58.590403
POL114675,77616,Agent/Broker,Life,Central,2025-08-28 16:00:00,22637.52,Issued,70.29,,2025-08-31 14:17:23.610865
POL114676,66233,Agent/Broker,Auto,East,2025-01-07 09:00:00,5616.6,Issued,15.55,,2025-01-08 00:32:50.133115
POL114677,56855,Online,Life,East,2025-11-12 03:00:00,36937.23,Failed,,Incomplete Application,
POL114678,45848,Online,Property,South,2025-09-17 12:00:00,16304.6,Issued,21.3,,2025-09-18 09:17:56.221093
POL114679,73526,Mobile App,Auto,South,2025-11-29 02:00:00,11224.0,Issued,19.3,,2025-11-29 21:17:53.101117
POL114680,27607,Mobile App,Auto,East,2025-12-29 17:00:00,10299.79,Issued,9.6,,2025-12-30 02:35:56.850072
POL114681,56787,Online,Auto,West,2025-04-26 10:00:00,6745.72,Issued,66.0,,2025-04-29 03:59:52.327392
POL114682,53583,Online,Health,Central,2025-04-20 10:00:00,16514.58,Issued,22.58,,2025-04-21 08:35:02.757351
POL114683,32563,Online,Health,Central,2025-09-26 10:00:00,8890.35,Issued,48.62,,2025-09-28 10:37:21.219557
POL114684,66060,Online,Auto,West,2025-10-14 06:00:00,8848.37,Issued,29.95,,2025-10-15 11:57:13.017524
POL114685,76407,Mobile App,Life,South,2025-10-25 05:00:00,22582.26,Pending,,,
POL114686,68926,Agent/Broker,Life,East,2025-05-19 20:00:00,24731.72,Issued,40.04,,2025-05-21 12:02:34.749595
POL114687,53690,Mobile App,Property,Central,2025-06-03 14:00:00,19584.34,Issued,14.36,,2025-06-04 04:21:21.982345
POL114688,65697,Agent/Broker,Health,West,2025-12-04 07:00:00,14960.48,Issued,54.82,,2025-12-06 13:48:59.070600
POL114689,49176,Online,Health,West,2025-04-15 02:00:00,12624.8,Issued,46.22,,2025-04-17 00:13:09.421494
POL114690,34925,Mobile App,Property,North,2025-10-11 14:00:00,11051.02,Issued,9.02,,2025-10-11 23:00:58.611983
POL114691,41251,Mobile App,Auto,West,2025-11-04 13:00:00,5855.46,Issued,13.97,,2025-11-05 02:58:18.133041
POL114692,37648,Agent/Broker,Health,North,2025-07-09 23:00:00,15141.16,Issued,63.92,,2025-07-12 14:55:20.930397
POL114693,40108,Agent/Broker,Health,North,2025-09-15 17:00:00,17508.76,Issued,42.96,,2025-09-17 11:57:35.859952
POL114694,30979,Agent/Broker,Auto,Central,2025-07-12 01:00:00,11022.51,Issued,47.59,,2025-07-14 00:35:27.490023
POL114695,22722,Agent/Broker,Auto,South,2025-12-31 12:00:00,6381.98,Issued,49.58,,2026-01-02 13:34:52.649862
POL114696,25355,Online,Auto,South,2025-10-11 11:00:00,6375.85,Issued,58.88,,2025-10-13 21:52:40.313056
POL114697,66069,Agent/Broker,Health,West,2025-10-17 01:00:00,14261.07,Issued,51.75,,2025-10-19 04:45:11.333266
POL114698,48799,Agent/Broker,Health,East,2025-06-16 03:00:00,14713.08,Issued,54.5,,2025-06-18 09:30:17.088988
POL114699,55318,Call Center,Life,East,2025-08-23 06:00:00,29829.78,Issued,98.2,,2025-08-27 08:11:50.972305
POL114700,74471,Agent/Broker,Health,North,2025-07-12 12:00:00,16899.77,Issued,51.4,,2025-07-14 15:23:45.266841
POL114701,52705,Agent/Broker,Auto,West,2025-11-24 15:00:00,7078.43,Failed,,KYC Verification Failed,
POL114702,63909,Mobile App,Health,West,2025-02-20 15:00:00,10054.03,Failed,,Payment Failure,
POL114703,43070,Call Center,Auto,South,2025-02-14 06:00:00,11450.67,Issued,52.03,,2025-02-16 10:02:00.215502
POL114704,70825,Call Center,Auto,East,2025-11-03 04:00:00,10221.76,Issued,67.54,,2025-11-05 23:32:29.206883
POL114705,73739,Agent/Broker,Auto,Central,2025-07-13 08:00:00,10155.05,Issued,70.23,,2025-07-16 06:14:01.712711
POL114706,31284,Mobile App,Auto,West,2025-04-27 03:00:00,7746.42,Issued,34.75,,2025-04-28 13:45:01.181576
POL114707,41737,Online,Auto,West,2025-09-23 02:00:00,9618.38,Issued,31.48,,2025-09-24 09:28:31.878546
POL114708,43241,Agent/Broker,Auto,South,2025-11-17 06:00:00,10250.89,Issued,33.99,,2025-11-18 15:59:38.984456
POL114709,47414,Agent/Broker,Life,Central,2025-09-16 10:00:00,29505.51,Issued,53.38,,2025-09-18 15:23:02.856317
POL114710,70818,Agent/Broker,Auto,Central,2025-03-22 09:00:00,10311.81,Issued,20.97,,2025-03-23 05:58:13.700639
POL114711,40895,Online,Auto,Central,2025-03-13 07:00:00,9376.32,Issued,11.78,,2025-03-13 18:46:54.765653
POL114712,46771,Agent/Broker,Property,Central,2025-08-09 18:00:00,22284.38,Issued,55.51,,2025-08-12 01:30:53.213607
POL114713,75324,Online,Health,East,2025-09-07 18:00:00,13123.23,Issued,58.4,,2025-09-10 04:23:46.348728
POL114714,21384,Agent/Broker,Auto,North,2025-01-24 08:00:00,5679.8,Pending,,,
POL114715,73555,Online,Auto,Central,2025-12-06 19:00:00,6645.39,Issued,47.39,,2025-12-08 18:23:15.199576
POL114716,73106,Agent/Broker,Health,North,2025-10-20 18:00:00,17655.92,Issued,42.11,,2025-10-22 12:06:52.400373
POL114717,42689,Online,Health,North,2025-09-18 03:00:00,12907.4,Issued,20.37,,2025-09-18 23:22:23.229640
POL114718,47475,Online,Auto,South,2025-08-04 20:00:00,6371.34,Issued,31.11,,2025-08-06 03:06:37.395117
POL114719,28252,Mobile App,Auto,Central,2025-02-21 01:00:00,6597.25,Issued,10.74,,2025-02-21 11:44:26.588337
POL114720,50844,Online,Property,East,2025-05-16 13:00:00,10847.39,Failed,,Duplicate Policy,
POL114721,50151,Agent/Broker,Health,South,2025-01-04 11:00:00,10572.86,Issued,34.01,,2025-01-05 21:00:18.332593
POL114722,60006,Call Center,Health,South,2025-12-24 07:00:00,17871.79,Issued,86.3,,2025-12-27 21:17:49.318599
POL114723,43365,Call Center,Auto,North,2025-03-14 08:00:00,7704.42,Issued,73.97,,2025-03-17 09:58:19.350889
POL114724,26026,Online,Auto,West,2025-09-04 18:00:00,7201.61,Issued,33.32,,2025-09-06 03:19:03.567337
POL114725,52767,Agent/Broker,Health,East,2025-10-23 06:00:00,14809.16,Issued,32.48,,2025-10-24 14:28:31.706018
POL114726,48523,Mobile App,Property,Central,2025-01-25 12:00:00,18590.37,Issued,34.31,,2025-01-26 22:18:23.198376
POL114727,75761,Call Center,Auto,Central,2025-07-16 19:00:00,11794.13,Failed,,Duplicate Policy,
POL114728,30482,Agent/Broker,Property,East,2025-11-23 05:00:00,19255.17,Issued,9.66,,2025-11-23 14:39:39.125530
POL114729,66569,Online,Auto,Central,2025-03-05 21:00:00,6303.79,Failed,,Payment Failure,
POL114730,68888,Mobile App,Health,West,2025-12-28 14:00:00,17861.74,Issued,32.06,,2025-12-29 22:03:40.792906
POL114731,68348,Online,Auto,West,2025-06-26 12:00:00,10401.52,Issued,33.67,,2025-06-27 21:39:55.942832
POL114732,61432,Agent/Broker,Health,Central,2025-07-09 00:00:00,10888.48,Issued,45.58,,2025-07-10 21:34:34.731810
POL114733,70110,Mobile App,Health,South,2025-02-21 23:00:00,10907.48,Issued,19.49,,2025-02-22 18:29:23.165935
POL114734,45108,Agent/Broker,Health,Central,2025-04-27 08:00:00,17615.97,Issued,44.1,,2025-04-29 04:06:12.501011
POL114735,20493,Mobile App,Health,Central,2025-05-27 05:00:00,10249.31,Issued,26.78,,2025-05-28 07:46:47.796112
POL114736,76194,Call Center,Auto,East,2025-07-01 03:00:00,7056.56,Issued,82.49,,2025-07-04 13:29:14.953792
POL114737,36465,Call Center,Life,West,2025-11-14 17:00:00,24678.63,Issued,79.85,,2025-11-18 00:50:51.747480
POL114738,59767,Mobile App,Auto,South,2025-06-15 09:00:00,9948.62,Issued,20.82,,2025-06-16 05:49:23.617071
POL114739,49550,Agent/Broker,Health,East,2025-06-12 13:00:00,12525.35,Issued,44.71,,2025-06-14 09:42:23.101783
POL114740,33833,Agent/Broker,Auto,East,2025-10-07 01:00:00,7592.09,Issued,15.83,,2025-10-07 16:49:46.803760
POL114741,22970,Call Center,Health,South,2025-04-25 08:00:00,10969.19,Issued,57.44,,2025-04-27 17:26:12.735096
POL114742,52779,Online,Life,South,2025-12-20 14:00:00,20001.92,Issued,38.55,,2025-12-22 04:33:11.780385
POL114743,49958,Online,Auto,East,2025-04-01 12:00:00,9096.04,Issued,26.22,,2025-04-02 14:13:29.986453
POL114744,76976,Online,Property,Central,2025-01-27 11:00:00,13780.94,Issued,49.28,,2025-01-29 12:17:00.210637
POL114745,68319,Mobile App,Property,South,2025-05-25 15:00:00,14477.8,Issued,41.12,,2025-05-27 08:07:07.424615
POL114746,37145,Online,Health,North,2025-06-03 05:00:00,8474.84,Issued,23.01,,2025-06-04 04:00:31.919409
POL114747,55953,Mobile App,Auto,South,2025-11-08 09:00:00,8999.93,Issued,32.48,,2025-11-09 17:29:01.058150
POL114748,69177,Agent/Broker,Life,East,2025-03-23 07:00:00,31428.47,Issued,74.2,,2025-03-26 09:12:01.798647
POL114749,21806,Mobile App,Property,North,2025-05-24 01:00:00,21630.41,Issued,13.36,,2025-05-24 14:21:30.466355
POL114750,75803,Agent/Broker,Auto,East,2025-11-25 22:00:00,6861.61,Issued,42.33,,2025-11-27 16:19:53.071963
POL114751,25664,Online,Property,West,2025-07-10 18:00:00,21532.35,Pending,,,
POL114752,48900,Call Center,Property,West,2025-11-16 00:00:00,14833.57,Issued,25.29,,2025-11-17 01:17:24.272911
POL114753,34126,Call Center,Health,Central,2025-06-04 21:00:00,16102.97,Issued,85.7,,2025-06-08 10:41:50.114131
POL114754,65662,Mobile App,Life,South,2025-05-17 19:00:00,35436.04,Issued,29.74,,2025-05-19 00:44:14.019119
POL114755,25154,Call Center,Health,East,2025-12-13 06:00:00,17629.1,Pending,,,
POL114756,42208,Online,Health,North,2025-06-12 00:00:00,11524.26,Issued,1.0,,2025-06-12 01:00:00.000000
POL114757,33767,Agent/Broker,Auto,South,2025-11-30 20:00:00,7266.9,Issued,56.8,,2025-12-03 04:48:05.036467
POL114758,40043,Online,Auto,Central,2025-01-01 17:00:00,8413.21,Issued,22.98,,2025-01-02 15:58:44.577592
POL114759,67994,Mobile App,Life,East,2025-11-23 14:00:00,28593.07,Issued,21.86,,2025-11-24 11:51:36.968756
POL114760,21525,Online,Auto,East,2025-12-25 19:00:00,10020.15,Issued,30.74,,2025-12-27 01:44:15.295959
POL114761,53528,Mobile App,Health,West,2025-06-29 01:00:00,15042.02,Issued,16.7,,2025-06-29 17:42:11.359264
POL114762,36978,Online,Property,Central,2025-08-26 20:00:00,11899.8,Failed,,KYC Verification Failed,
POL114763,76344,Mobile App,Auto,East,2025-12-14 06:00:00,9515.63,Issued,46.08,,2025-12-16 04:04:52.766380
POL114764,66648,Mobile App,Auto,West,2025-06-23 19:00:00,6674.36,Issued,34.92,,2025-06-25 05:55:25.657897
POL114765,21055,Call Center,Health,West,2025-09-12 23:00:00,15229.13,Issued,11.24,,2025-09-13 10:14:23.048070
POL114766,30046,Mobile App,Auto,North,2025-03-20 23:00:00,11850.12,Issued,16.04,,2025-03-21 15:02:20.652353
POL114767,55851,Online,Life,Central,2025-04-01 06:00:00,32918.0,Failed,,KYC Verification Failed,
POL114768,35678,Online,Auto,Central,2025-07-14 09:00:00,10046.3,Issued,40.66,,2025-07-16 01:39:23.433327
POL114769,64876,Agent/Broker,Health,East,2025-07-23 08:00:00,9143.85,Issued,44.74,,2025-07-25 04:44:21.757422
POL114770,72827,Mobile App,Auto,North,2025-06-06 07:00:00,6781.65,Issued,20.85,,2025-06-07 03:51:17.836826
POL114771,46624,Mobile App,Auto,South,2025-09-30 08:00:00,7873.54,Issued,15.77,,2025-09-30 23:45:59.244770
POL114772,62418,Mobile App,Auto,East,2025-09-28 03:00:00,11574.26,Pending,,,
POL114773,58725,Online,Auto,West,2025-05-29 06:00:00,7717.71,Issued,19.81,,2025-05-30 01:48:50.405386
POL114774,25255,Online,Health,South,2025-02-15 19:00:00,16212.21,Issued,29.55,,2025-02-17 00:33:12.119657
POL114775,29411,Mobile App,Health,South,2025-05-15 13:00:00,9396.01,Issued,19.62,,2025-05-16 08:37:27.435949
POL114776,73380,Online,Auto,East,2025-07-17 08:00:00,9836.81,Issued,24.0,,2025-07-18 07:59:55.107505
POL114777,69112,Online,Auto,North,2025-04-10 19:00:00,10586.3,Pending,,,
POL114778,73333,Online,Health,Central,2025-01-03 12:00:00,13612.05,Issued,34.6,,2025-01-04 22:36:00.959443
POL114779,62459,Online,Life,North,2025-06-08 23:00:00,32836.92,Issued,21.99,,2025-06-09 20:59:25.943893
POL114780,70982,Online,Health,East,2025-03-04 23:00:00,15347.19,Failed,,Duplicate Policy,
POL114781,56163,Call Center,Auto,Central,2025-06-25 03:00:00,8652.68,Issued,44.81,,2025-06-26 23:48:26.983470
POL114782,53971,Mobile App,Property,South,2025-10-18 21:00:00,20886.23,Failed,,Incomplete Application,
POL114783,51235,Agent/Broker,Property,West,2025-01-25 23:00:00,14599.55,Issued,59.97,,2025-01-28 10:58:25.995654
POL114784,39194,Online,Auto,North,2025-12-25 22:00:00,8322.62,Failed,,Duplicate Policy,
POL114785,39476,Online,Health,Central,2025-01-21 14:00:00,13582.67,Issued,30.7,,2025-01-22 20:41:58.819472
POL114786,23044,Agent/Broker,Health,North,2025-08-14 08:00:00,9654.71,Issued,38.7,,2025-08-15 22:42:08.717846
POL114787,75223,Mobile App,Property,Central,2025-05-11 09:00:00,16683.81,Issued,20.17,,2025-05-12 05:10:24.514784
POL114788,60040,Online,Health,West,2025-06-27 14:00:00,11511.51,Issued,40.02,,2025-06-29 06:01:26.181398
POL114789,41057,Mobile App,Property,East,2025-05-06 15:00:00,13579.99,Failed,,Duplicate Policy,
POL114790,23514,Mobile App,Auto,East,2025-01-13 11:00:00,9291.74,Issued,7.21,,2025-01-13 18:12:20.683674
POL114791,29990,Agent/Broker,Auto,Central,2025-08-24 00:00:00,7709.46,Issued,57.49,,2025-08-26 09:29:40.221606
POL114792,58960,Online,Life,Central,2025-06-24 22:00:00,34610.15,Issued,46.42,,2025-06-26 20:24:57.880364
POL114793,63535,Mobile App,Life,East,2025-06-10 07:00:00,25699.59,Issued,21.55,,2025-06-11 04:32:49.046299
POL114794,69296,Agent/Broker,Life,South,2025-09-29 15:00:00,25760.75,Issued,40.29,,2025-10-01 07:17:24.109314
POL114795,27507,Call Center,Property,South,2025-10-18 18:00:00,22283.31,Issued,78.21,,2025-10-22 00:12:33.618675
POL114796,24857,Agent/Broker,Life,South,2025-11-30 08:00:00,24330.54,Issued,46.14,,2025-12-02 06:08:29.778824
POL114797,32118,Online,Health,West,2025-12-13 11:00:00,9662.27,Issued,27.32,,2025-12-14 14:19:26.800762
POL114798,70529,Agent/Broker,Health,Central,2025-08-30 10:00:00,16815.2,Failed,,Payment Failure,
POL114799,23146,Agent/Broker,Health,North,2025-12-16 02:00:00,17203.18,Issued,41.64,,2025-12-17 19:38:40.681999
POL114800,46401,Agent/Broker,Health,North,2025-12-17 11:00:00,10573.92,Issued,51.85,,2025-12-19 14:51:07.772653
POL114801,74176,Agent/Broker,Health,Central,2025-04-14 02:00:00,16867.94,Issued,54.39,,2025-04-16 08:23:24.597668
POL114802,69945,Call Center,Health,East,2025-08-14 06:00:00,13147.75,Issued,65.76,,2025-08-16 23:45:52.502260
POL114803,46177,Online,Auto,Central,2025-05-08 11:00:00,5877.96,Failed,,Underwriting Rejection,
POL114804,58524,Online,Auto,South,2025-10-11 18:00:00,9112.52,Issued,39.84,,2025-10-13 09:50:32.745268
POL114805,24414,Agent/Broker,Property,South,2025-01-11 12:00:00,20685.28,Issued,58.36,,2025-01-13 22:21:32.936292
POL114806,37494,Online,Auto,North,2025-08-20 19:00:00,8138.56,Failed,,Payment Failure,
POL114807,74824,Online,Auto,Central,2025-08-31 19:00:00,9126.4,Issued,20.05,,2025-09-01 15:03:15.006978
POL114808,40437,Mobile App,Health,North,2025-11-10 07:00:00,9749.9,Issued,17.52,,2025-11-11 00:31:23.170703
POL114809,23937,Agent/Broker,Auto,East,2025-09-20 21:00:00,10990.06,Issued,38.61,,2025-09-22 11:36:30.292221
POL114810,56731,Online,Health,West,2025-09-13 08:00:00,9426.15,Failed,,Document Mismatch,
POL114811,41326,Agent/Broker,Auto,West,2025-03-17 03:00:00,6204.35,Issued,39.5,,2025-03-18 18:30:16.249841
POL114812,58665,Online,Auto,East,2025-02-04 10:00:00,11574.77,Failed,,Incomplete Application,
POL114813,28974,Online,Life,South,2025-05-30 17:00:00,34969.46,Issued,45.29,,2025-06-01 14:17:40.224115
POL114814,67145,Mobile App,Life,South,2025-03-27 18:00:00,28997.5,Issued,10.33,,2025-03-28 04:19:57.187532
POL114815,37500,Online,Auto,South,2025-02-03 08:00:00,6279.39,Issued,43.7,,2025-02-05 03:42:06.452419
POL114816,68824,Agent/Broker,Health,North,2025-11-26 18:00:00,13641.47,Issued,1.0,,2025-11-26 19:00:00.000000
POL114817,21750,Call Center,Health,North,2025-04-12 08:00:00,17237.21,Issued,56.34,,2025-04-14 16:20:15.081971
POL114818,79920,Agent/Broker,Life,West,2025-11-03 17:00:00,29747.1,Failed,,Document Mismatch,
POL114819,24027,Online,Health,South,2025-01-26 18:00:00,10303.09,Issued,43.04,,2025-01-28 13:02:40.615736
POL114820,64296,Mobile App,Auto,South,2025-08-07 03:00:00,11397.32,Issued,17.18,,2025-08-07 20:10:41.696535
POL114821,25745,Online,Health,East,2025-03-09 16:00:00,16708.38,Issued,46.47,,2025-03-11 14:28:06.763410
POL114822,41448,Online,Auto,West,2025-01-26 12:00:00,9098.16,Failed,,Duplicate Policy,
POL114823,62447,Mobile App,Auto,North,2025-11-19 20:00:00,11054.36,Issued,16.98,,2025-11-20 12:58:49.476479
POL114824,48451,Agent/Broker,Health,West,2025-04-27 03:00:00,8941.08,Issued,59.57,,2025-04-29 14:34:24.847729
POL114825,48207,Online,Life,South,2025-05-15 09:00:00,26723.62,Issued,25.12,,2025-05-16 10:07:12.441369
POL114826,25938,Online,Health,South,2025-07-15 06:00:00,10109.66,Issued,37.81,,2025-07-16 19:48:50.325756
POL114827,32150,Call Center,Auto,North,2025-05-30 21:00:00,10960.26,Issued,32.1,,2025-06-01 05:05:55.676328
